Seconds,Stream,E4_Seconds,AccX,AccY,AccZ
1904-01-01 00:37:00.009902083,E4_Acc,2024-06-28 15:21:49.695110083,-11.0,-62.0,12.0
1904-01-01 00:37:00.041152083,E4_Acc,2024-06-28 15:21:49.726360083,-12.0,-62.0,12.0
1904-01-01 00:37:00.072402083,E4_Acc,2024-06-28 15:21:49.757610083,-14.0,-61.0,11.0
1904-01-01 00:37:00.103652083,E4_Acc,2024-06-28 15:21:49.788860083,-14.0,-61.0,11.0
1904-01-01 00:37:00.134902083,E4_Acc,2024-06-28 15:21:49.820110083,-13.0,-62.0,10.0
1904-01-01 00:37:00.166152083,E4_Acc,2024-06-28 15:21:49.851360083,-13.0,-62.0,11.0
1904-01-01 00:37:00.197402083,E4_Acc,2024-06-28 15:21:49.882610083,-13.0,-63.0,10.0
1904-01-01 00:37:00.228662096,E4_Acc,2024-06-28 15:21:49.913870096,-13.0,-63.0,11.0
1904-01-01 00:37:00.259912096,E4_Acc,2024-06-28 15:21:49.945120096,-13.0,-63.0,12.0
1904-01-01 00:37:00.291162096,E4_Acc,2024-06-28 15:21:49.976370096,-12.0,-62.0,12.0
1904-01-01 00:37:00.322412096,E4_Acc,2024-06-28 15:21:50.007620096,-11.0,-63.0,12.0
1904-01-01 00:37:00.353662096,E4_Acc,2024-06-28 15:21:50.038870096,-11.0,-63.0,12.0
1904-01-01 00:37:00.384912096,E4_Acc,2024-06-28 15:21:50.070120096,-11.0,-62.0,11.0
1904-01-01 00:37:00.416162096,E4_Acc,2024-06-28 15:21:50.101370096,-12.0,-63.0,10.0
1904-01-01 00:37:00.447422110,E4_Acc,2024-06-28 15:21:50.132630110,-14.0,-64.0,11.0
1904-01-01 00:37:00.478672110,E4_Acc,2024-06-28 15:21:50.163880110,-14.0,-63.0,11.0
1904-01-01 00:37:00.509922110,E4_Acc,2024-06-28 15:21:50.195130110,-14.0,-62.0,11.0
1904-01-01 00:37:00.541172110,E4_Acc,2024-06-28 15:21:50.226380110,-13.0,-62.0,11.0
1904-01-01 00:37:00.572422110,E4_Acc,2024-06-28 15:21:50.257630110,-13.0,-62.0,11.0
1904-01-01 00:37:00.603672110,E4_Acc,2024-06-28 15:21:50.288880110,-13.0,-62.0,12.0
1904-01-01 00:37:00.634922110,E4_Acc,2024-06-28 15:21:50.320130110,-13.0,-63.0,11.0
1904-01-01 00:37:00.666181885,E4_Acc,2024-06-28 15:21:50.351389885,-14.0,-63.0,11.0
1904-01-01 00:37:00.697431885,E4_Acc,2024-06-28 15:21:50.382639885,-13.0,-64.0,11.0
1904-01-01 00:37:00.728681885,E4_Acc,2024-06-28 15:21:50.413889885,-13.0,-64.0,11.0
1904-01-01 00:37:00.759931885,E4_Acc,2024-06-28 15:21:50.445139885,-12.0,-63.0,11.0
1904-01-01 00:37:00.791181885,E4_Acc,2024-06-28 15:21:50.476389885,-13.0,-63.0,11.0
1904-01-01 00:37:00.822431885,E4_Acc,2024-06-28 15:21:50.507639885,-12.0,-62.0,12.0
1904-01-01 00:37:00.853691899,E4_Acc,2024-06-28 15:21:50.538899899,-12.0,-61.0,12.0
1904-01-01 00:37:00.884941899,E4_Acc,2024-06-28 15:21:50.570149899,-12.0,-62.0,10.0
1904-01-01 00:37:00.916191899,E4_Acc,2024-06-28 15:21:50.601399899,-14.0,-62.0,10.0
1904-01-01 00:37:00.947441899,E4_Acc,2024-06-28 15:21:50.632649899,-13.0,-64.0,11.0
1904-01-01 00:37:00.978691899,E4_Acc,2024-06-28 15:21:50.663899899,-13.0,-64.0,12.0
1904-01-01 00:37:01.009941899,E4_Acc,2024-06-28 15:21:50.695149899,-13.0,-63.0,11.0
1904-01-01 00:37:01.041191899,E4_Acc,2024-06-28 15:21:50.726399899,-13.0,-62.0,10.0
1904-01-01 00:37:01.072451912,E4_Acc,2024-06-28 15:21:50.757659912,-14.0,-61.0,9.0
1904-01-01 00:37:01.103701912,E4_Acc,2024-06-28 15:21:50.788909912,-14.0,-62.0,9.0
1904-01-01 00:37:01.134951912,E4_Acc,2024-06-28 15:21:50.820159912,-14.0,-62.0,10.0
1904-01-01 00:37:01.166201912,E4_Acc,2024-06-28 15:21:50.851409912,-14.0,-63.0,10.0
1904-01-01 00:37:01.197451912,E4_Acc,2024-06-28 15:21:50.882659912,-14.0,-63.0,11.0
1904-01-01 00:37:01.228701912,E4_Acc,2024-06-28 15:21:50.913909912,-14.0,-63.0,12.0
1904-01-01 00:37:01.259951912,E4_Acc,2024-06-28 15:21:50.945159912,-14.0,-63.0,11.0
1904-01-01 00:37:01.291211926,E4_Acc,2024-06-28 15:21:50.976419926,-14.0,-63.0,11.0
1904-01-01 00:37:01.322461926,E4_Acc,2024-06-28 15:21:51.007669926,-14.0,-62.0,12.0
1904-01-01 00:37:01.353711926,E4_Acc,2024-06-28 15:21:51.038919926,-14.0,-62.0,11.0
1904-01-01 00:37:01.384961926,E4_Acc,2024-06-28 15:21:51.070169926,-14.0,-63.0,11.0
1904-01-01 00:37:01.416211926,E4_Acc,2024-06-28 15:21:51.101419926,-14.0,-64.0,10.0
1904-01-01 00:37:01.447461926,E4_Acc,2024-06-28 15:21:51.132669926,-14.0,-64.0,10.0
1904-01-01 00:37:01.478711926,E4_Acc,2024-06-28 15:21:51.163919926,-13.0,-63.0,10.0
1904-01-01 00:37:01.509971939,E4_Acc,2024-06-28 15:21:51.195179939,-13.0,-62.0,10.0
1904-01-01 00:37:01.541221939,E4_Acc,2024-06-28 15:21:51.226429939,-13.0,-63.0,10.0
1904-01-01 00:37:01.572471939,E4_Acc,2024-06-28 15:21:51.257679939,-12.0,-63.0,11.0
1904-01-01 00:37:01.603721939,E4_Acc,2024-06-28 15:21:51.288929939,-12.0,-63.0,11.0
1904-01-01 00:37:01.634971939,E4_Acc,2024-06-28 15:21:51.320179939,-13.0,-63.0,10.0
1904-01-01 00:37:01.666221939,E4_Acc,2024-06-28 15:21:51.351429939,-13.0,-63.0,12.0
1904-01-01 00:37:01.697471939,E4_Acc,2024-06-28 15:21:51.382679939,-13.0,-62.0,12.0
1904-01-01 00:37:01.728731953,E4_Acc,2024-06-28 15:21:51.413939953,-14.0,-62.0,10.0
1904-01-01 00:37:01.759981953,E4_Acc,2024-06-28 15:21:51.445189953,-14.0,-62.0,10.0
1904-01-01 00:37:01.791231953,E4_Acc,2024-06-28 15:21:51.476439953,-14.0,-62.0,11.0
1904-01-01 00:37:01.822481953,E4_Acc,2024-06-28 15:21:51.507689953,-13.0,-63.0,11.0
1904-01-01 00:37:01.853731953,E4_Acc,2024-06-28 15:21:51.538939953,-13.0,-63.0,11.0
1904-01-01 00:37:01.884981953,E4_Acc,2024-06-28 15:21:51.570189953,-14.0,-62.0,10.0
1904-01-01 00:37:01.916231953,E4_Acc,2024-06-28 15:21:51.601439953,-14.0,-62.0,11.0
1904-01-01 00:37:01.947491966,E4_Acc,2024-06-28 15:21:51.632699966,-13.0,-62.0,11.0
1904-01-01 00:37:01.978741966,E4_Acc,2024-06-28 15:21:51.663949966,-14.0,-63.0,11.0
1904-01-01 00:37:02.009991966,E4_Acc,2024-06-28 15:21:51.695199966,-13.0,-63.0,12.0
1904-01-01 00:37:02.041241966,E4_Acc,2024-06-28 15:21:51.726449966,-13.0,-63.0,12.0
1904-01-01 00:37:02.072491966,E4_Acc,2024-06-28 15:21:51.757699966,-13.0,-62.0,11.0
1904-01-01 00:37:02.103741966,E4_Acc,2024-06-28 15:21:51.788949966,-13.0,-63.0,12.0
1904-01-01 00:37:02.134991966,E4_Acc,2024-06-28 15:21:51.820199966,-13.0,-63.0,11.0
1904-01-01 00:37:02.166251980,E4_Acc,2024-06-28 15:21:51.851459980,-13.0,-63.0,11.0
1904-01-01 00:37:02.197501980,E4_Acc,2024-06-28 15:21:51.882709980,-14.0,-62.0,10.0
1904-01-01 00:37:02.228751980,E4_Acc,2024-06-28 15:21:51.913959980,-14.0,-62.0,10.0
1904-01-01 00:37:02.260001980,E4_Acc,2024-06-28 15:21:51.945209980,-14.0,-62.0,11.0
1904-01-01 00:37:02.291251980,E4_Acc,2024-06-28 15:21:51.976459980,-14.0,-62.0,11.0
1904-01-01 00:37:02.322501980,E4_Acc,2024-06-28 15:21:52.007709980,-14.0,-63.0,11.0
1904-01-01 00:37:02.353751980,E4_Acc,2024-06-28 15:21:52.038959980,-14.0,-62.0,10.0
1904-01-01 00:37:02.385011994,E4_Acc,2024-06-28 15:21:52.070219994,-14.0,-63.0,11.0
1904-01-01 00:37:02.416261994,E4_Acc,2024-06-28 15:21:52.101469994,-14.0,-63.0,11.0
